success,trial_type,trial_index,time_elapsed,internal_node_id,subject,date,time,line_1,line_2,line_3,rt,phase,stim_pos_y,stim_pos_x,first_stage,last_stage,show_money_val,p_o1,safe_val,o1_val,o2_val,o1_image,o2_image,safe_image,choice_image,key_press_num,choice,accept,outcome_reached,points_received,safe_val_base,safe_val_actual,p_trigger,trigger_val_base,trigger_val_actual,o1_trigger,safe_noise,trigger_noise,other_noise,matched_safe,gl_type,choice_number,trial_num,outcome_image,outcome_val,outcome_name,correct,key,practice_quiz_pct,practice_bonus_trial_points_avg,test_quiz_pct,test_bonus_trial_points_avg,stimulus,button_pressed
,evan-run-trial,64,696147,0.0-64.0,1,aug_19_2019,1716,,,,3473.78,TEST,1,1,1,4,TRUE,0.4,-20,0,-90,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Hand.png,50,2,0,3,-20,-20,-20,0.6,-90,-90,FALSE,0,0,0,FALSE,loss,2,63,,,,,,,,,,,
,evan-run-trial,65,701919,0.0-65.0,1,aug_19_2019,1716,,,,null,REW TEST 1,1,1,1,1,TRUE,0,20,0,50,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Hand.png,null,null,null,null,null,,,,,,,,,,,,,64,,,,,,,,,,,
,evan-reward-quiz,66,704107,0.0-66.0,1,aug_19_2019,1716,,,,1684.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stimuli/Evan_Stimuli/Girl.png,50,GIRL,1,49,,,,,,
,evan-run-trial,67,713662,0.0-67.0,1,aug_19_2019,1716,,,,1425.88,TEST,1,1,1,4,TRUE,0.6,-20,-70,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Pepper.png,50,2,0,3,-20,-20,-20,0.6,-70,-70,TRUE,0,0,0,FALSE,loss,3,66,,,,,,,,,,,
,evan-run-trial,68,724556,0.0-68.0,1,aug_19_2019,1716,,,,2749.285,TEST,1,1,1,4,TRUE,0.4,-40,-90,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Hand.png,50,2,0,3,-40,-40,-40,0.4,-90,-90,TRUE,0,0,0,FALSE,loss,2,67,,,,,,,,,,,
,evan-run-trial,69,736531,0.0-69.0,1,aug_19_2019,1716,,,,3823.365,TEST,1,1,1,4,TRUE,0.2,-40,0,-50,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Zebra.png,49,1,1,2,-50,-40,-40,0.8,-50,-50,FALSE,0,0,0,TRUE,loss,1,68,,,,,,,,,,,
,evan-display-text,70,741534,0.0-70.0,1,aug_19_2019,1716,Great work!.,Let's take a 5 second break.,,,TRAIN INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,evan-run-trial,71,752311,0.0-71.0,1,aug_19_2019,1716,,,,2618.885,TEST,1,1,1,4,TRUE,0.6,-40,-70,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Pepper.png,50,2,0,3,-40,-40,-40,0.6,-70,-70,TRUE,0,0,0,TRUE,loss,3,70,,,,,,,,,,,
,evan-run-trial,72,764056,0.0-72.0,1,aug_19_2019,1716,,,,3587.56,TEST,1,1,1,4,TRUE,0.8,-20,0,-90,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Butterfly.png,50,2,0,3,-20,-20,-20,0.2,-90,-90,FALSE,0,0,0,FALSE,loss,4,71,,,,,,,,,,,
,evan-run-trial,73,769827,0.0-73.0,1,aug_19_2019,1716,,,,null,REW TEST 1,1,1,1,1,TRUE,0,40,70,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Hand.png,null,null,null,null,null,,,,,,,,,,,,,72,,,,,,,,,,,
,evan-reward-quiz,74,771866,0.0-74.0,1,aug_19_2019,1716,,,,1536.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stimuli/Evan_Stimuli/Scissors.png,70,SCISSORS,1,51,,,,,,
,evan-run-trial,75,783104,0.0-75.0,1,aug_19_2019,1716,,,,3091.545,TEST,1,1,1,4,TRUE,0.8,-40,-50,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Butterfly.png,49,1,1,1,-50,-40,-40,0.8,-50,-50,TRUE,0,0,0,FALSE,loss,4,74,,,,,,,,,,,
,evan-run-trial,76,793781,0.0-76.0,1,aug_19_2019,1716,,,,2521.045,TEST,1,1,1,4,TRUE,0.8,-40,0,-70,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Butterfly.png,49,1,1,1,0,-40,-40,0.2,-70,-70,FALSE,0,0,0,FALSE,loss,4,75,,,,,,,,,,,
,evan-run-trial,77,807142,0.0-77.0,1,aug_19_2019,1716,,,,5204.795,TEST,1,1,1,4,TRUE,0.4,-20,-70,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Hand.png,50,2,0,3,-20,-20,-20,0.4,-70,-70,TRUE,0,0,0,FALSE,loss,2,76,,,,,,,,,,,
,evan-run-trial,78,818118,0.0-78.0,1,aug_19_2019,1716,,,,2819.92,TEST,1,1,1,4,TRUE,0.2,-10,-70,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Zebra.png,49,1,1,2,0,-10,-10,0.2,-70,-70,TRUE,0,0,0,TRUE,loss,1,77,,,,,,,,,,,
,evan-run-trial,79,829979,0.0-79.0,1,aug_19_2019,1716,,,,3716.495,TEST,1,1,1,4,TRUE,0.4,-40,-70,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Hand.png,50,2,0,3,-40,-40,-40,0.4,-70,-70,TRUE,0,0,0,FALSE,loss,2,78,,,,,,,,,,,
,evan-display-text,80,834774,0.0-80.0,1,aug_19_2019,1716,The next set of games will all have positive points.,Collecting more of these will make your bonus larger.,,4794.02,TRAIN INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,evan-run-trial,81,845692,0.0-81.0,1,aug_19_2019,1716,,,,2781.23,TEST,1,1,1,4,TRUE,0.6,30,0,70,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Pepper.png,49,1,1,1,0,30,30,0.4,70,70,FALSE,0,0,0,TRUE,gain,3,80,,,,,,,,,,,
,evan-run-trial,82,856400,0.0-82.0,1,aug_19_2019,1716,,,,2576.37,TEST,1,1,1,4,TRUE,0.6,45,70,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Pepper.png,49,1,1,1,70,45,45,0.6,70,70,TRUE,0,0,0,TRUE,gain,3,81,,,,,,,,,,,
,evan-run-trial,83,866659,0.0-83.0,1,aug_19_2019,1716,,,,2107.305,TEST,1,1,1,4,TRUE,0.8,20,0,50,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Butterfly.png,50,2,0,3,20,20,20,0.2,50,50,FALSE,0,0,0,FALSE,gain,4,82,,,,,,,,,,,
,evan-run-trial,84,878052,0.0-84.0,1,aug_19_2019,1716,,,,3238.765,TEST,1,1,1,4,TRUE,0.6,40,0,90,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Pepper.png,50,2,0,3,40,40,40,0.4,90,90,FALSE,0,0,0,FALSE,gain,3,83,,,,,,,,,,,
,evan-run-trial,85,888895,0.0-85.0,1,aug_19_2019,1716,,,,2710.365,TEST,1,1,1,4,TRUE,0.4,40,0,70,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Hand.png,50,2,0,3,40,40,40,0.6,70,70,FALSE,0,0,0,FALSE,gain,2,84,,,,,,,,,,,
,evan-run-trial,86,902357,0.0-86.0,1,aug_19_2019,1716,,,,5308.62,TEST,1,1,1,4,TRUE,0.4,45,0,70,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Hand.png,50,2,0,3,45,45,45,0.6,70,70,FALSE,0,0,0,TRUE,gain,2,85,,,,,,,,,,,
,evan-run-trial,87,913716,0.0-87.0,1,aug_19_2019,1716,,,,3203.29,TEST,1,1,1,4,TRUE,0.6,55,90,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Pepper.png,50,2,0,3,55,55,55,0.6,90,90,TRUE,0,0,0,TRUE,gain,3,86,,,,,,,,,,,
,evan-display-text,88,918718,0.0-88.0,1,aug_19_2019,1716,Great work!.,Let's take a 5 second break.,,,TRAIN INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,evan-run-trial,89,929146,0.0-89.0,1,aug_19_2019,1716,,,,2299.565,TEST,1,1,1,4,TRUE,0.6,20,70,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Pepper.png,49,1,1,1,70,20,20,0.6,70,70,TRUE,0,0,0,FALSE,gain,3,88,,,,,,,,,,,
,evan-run-trial,90,938736,0.0-90.0,1,aug_19_2019,1716,,,,1439.97,TEST,1,1,1,4,TRUE,0.2,20,90,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Zebra.png,49,1,1,1,90,20,20,0.2,90,90,TRUE,0,0,0,FALSE,gain,1,89,,,,,,,,,,,
,evan-run-trial,91,950096,0.0-91.0,1,aug_19_2019,1716,,,,3210.085,TEST,1,1,1,4,TRUE,0.2,75,0,90,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Zebra.png,50,2,0,3,75,75,75,0.8,90,90,FALSE,0,0,0,TRUE,gain,1,90,,,,,,,,,,,
,evan-run-trial,92,959621,0.0-92.0,1,aug_19_2019,1716,,,,1370.125,TEST,1,1,1,4,TRUE,0.8,20,90,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Butterfly.png,49,1,1,1,90,20,20,0.8,90,90,TRUE,0,0,0,FALSE,gain,4,91,,,,,,,,,,,
,evan-run-trial,93,973432,0.0-93.0,1,aug_19_2019,1716,,,,5669.695,TEST,1,1,1,4,TRUE,0.4,40,70,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Hand.png,50,2,0,3,40,40,40,0.4,70,70,TRUE,0,0,0,FALSE,gain,2,92,,,,,,,,,,,
,evan-run-trial,94,984877,0.0-94.0,1,aug_19_2019,1716,,,,3312.305,TEST,1,1,1,4,TRUE,0.6,40,0,90,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Pepper.png,50,2,0,3,40,40,40,0.4,90,90,FALSE,0,0,0,TRUE,gain,3,93,,,,,,,,,,,
,evan-run-trial,95,990647,0.0-95.0,1,aug_19_2019,1716,,,,null,REW TEST 1,1,1,1,1,TRUE,0,40,70,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Hand.png,null,null,null,null,null,,,,,,,,,,,,,94,,,,,,,,,,,
,evan-reward-quiz,96,992954,0.0-96.0,1,aug_19_2019,1716,,,,1804.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stimuli/Evan_Stimuli/Girl.png,0,GIRL,1,49,,,,,,
,evan-run-trial,97,1003226,0.0-97.0,1,aug_19_2019,1716,,,,2132.975,TEST,1,1,1,4,TRUE,0.6,30,50,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Pepper.png,50,2,0,3,30,30,30,0.6,50,50,TRUE,0,0,0,TRUE,gain,3,96,,,,,,,,,,,
,evan-display-text,98,1005174,0.0-98.0,1,aug_19_2019,1716,The next set of games will all have negative points.,Collecting more of these will make your bonus smaller.,,1946.92,TRAIN INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,evan-run-trial,99,1015186,0.0-99.0,1,aug_19_2019,1716,,,,1857.91,TEST,1,1,1,4,TRUE,0.4,-40,0,-50,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Hand.png,49,1,1,2,-50,-40,-40,0.6,-50,-50,FALSE,0,0,0,FALSE,loss,2,98,,,,,,,,,,,
,evan-run-trial,100,1026378,0.0-100.0,1,aug_19_2019,1716,,,,3046.7,TEST,1,1,1,4,TRUE,0.2,-70,0,-90,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Zebra.png,49,1,1,2,-90,-70,-70,0.8,-90,-90,FALSE,0,0,0,TRUE,loss,1,99,,,,,,,,,,,
,evan-run-trial,101,1036937,0.0-101.0,1,aug_19_2019,1716,,,,2414.12,TEST,1,1,1,4,TRUE,0.2,-40,0,-70,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Zebra.png,50,2,0,3,-40,-40,-40,0.8,-70,-70,FALSE,0,0,0,FALSE,loss,1,100,,,,,,,,,,,
,evan-run-trial,102,1049931,0.0-102.0,1,aug_19_2019,1716,,,,4849.925,TEST,1,1,1,4,TRUE,0.6,-50,-90,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Pepper.png,50,2,0,3,-50,-50,-50,0.6,-90,-90,TRUE,0,0,0,TRUE,loss,3,101,,,,,,,,,,,
,evan-run-trial,103,1062527,0.0-103.0,1,aug_19_2019,1716,,,,4462.505,TEST,1,1,1,4,TRUE,0.6,-40,-70,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Pepper.png,49,1,1,2,0,-40,-40,0.6,-70,-70,TRUE,0,0,0,FALSE,loss,3,102,,,,,,,,,,,
,evan-run-trial,104,1071650,0.0-104.0,1,aug_19_2019,1716,,,,971.235,TEST,1,1,1,4,TRUE,0.6,-20,-90,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Pepper.png,50,2,0,3,-20,-20,-20,0.6,-90,-90,TRUE,0,0,0,FALSE,loss,3,103,,,,,,,,,,,
,evan-run-trial,105,1085846,0.0-105.0,1,aug_19_2019,1716,,,,6039.49,TEST,1,1,1,4,TRUE,0.2,-10,-50,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Zebra.png,49,1,1,2,0,-10,-10,0.2,-50,-50,TRUE,0,0,0,TRUE,loss,1,104,,,,,,,,,,,
,evan-display-text,106,1090847,0.0-106.0,1,aug_19_2019,1716,Great work!.,Let's take a 5 second break.,,,TRAIN INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,evan-run-trial,107,1102276,0.0-107.0,1,aug_19_2019,1716,,,,3271.695,TEST,1,1,1,4,TRUE,0.4,-40,-50,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Hand.png,49,1,1,1,-50,-40,-40,0.4,-50,-50,TRUE,0,0,0,FALSE,loss,2,106,,,,,,,,,,,
,evan-run-trial,108,1112603,0.0-108.0,1,aug_19_2019,1716,,,,2181.87,TEST,1,1,1,4,TRUE,0.2,-40,-70,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Zebra.png,49,1,1,1,-70,-40,-40,0.2,-70,-70,TRUE,0,0,0,FALSE,loss,1,107,,,,,,,,,,,
,evan-run-trial,109,1124830,0.0-109.0,1,aug_19_2019,1716,,,,4081.165,TEST,1,1,1,4,TRUE,0.4,-40,0,-70,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Hand.png,50,2,0,3,-40,-40,-40,0.6,-70,-70,FALSE,0,0,0,FALSE,loss,2,108,,,,,,,,,,,
,evan-run-trial,110,1130600,0.0-110.0,1,aug_19_2019,1716,,,,null,REW TEST 1,1,1,1,1,TRUE,0,40,0,70,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Hand.png,null,null,null,null,null,,,,,,,,,,,,,109,,,,,,,,,,,
,evan-reward-quiz,111,1132826,0.0-111.0,1,aug_19_2019,1716,,,,1722.645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stimuli/Evan_Stimuli/House.png,40,HOUSE,1,52,,,,,,
,evan-run-trial,112,1142962,0.0-112.0,1,aug_19_2019,1716,,,,2008.065,TEST,1,1,1,4,TRUE,0.2,-20,0,-70,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Zebra.png,50,2,0,3,-20,-20,-20,0.8,-70,-70,FALSE,0,0,0,FALSE,loss,1,111,,,,,,,,,,,
,evan-run-trial,113,1152253,0.0-113.0,1,aug_19_2019,1716,,,,1160.89,TEST,1,1,1,4,TRUE,0.4,-40,0,-90,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Hand.png,50,2,0,3,-40,-40,-40,0.6,-90,-90,FALSE,0,0,0,FALSE,loss,2,112,,,,,,,,,,,
,evan-run-trial,114,1164763,0.0-114.0,1,aug_19_2019,1716,,,,4365.835,TEST,1,1,1,4,TRUE,0.8,-20,-50,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Butterfly.png,49,1,1,1,-50,-20,-20,0.8,-50,-50,TRUE,0,0,0,FALSE,loss,4,113,,,,,,,,,,,
,evan-display-text,115,1174950,0.0-115.0,1,aug_19_2019,1716,Great job! You're half way through this part of the task.,,,10185.445,TRAIN INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,evan-run-trial,116,1183997,0.0-116.0,1,aug_19_2019,1716,,,,910.695,TEST,1,1,1,4,TRUE,0.8,-20,0,-70,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Butterfly.png,49,1,1,1,0,-20,-20,0.2,-70,-70,FALSE,0,0,0,FALSE,loss,4,114,,,,,,,,,,,
,evan-display-text,117,1186470,0.0-117.0,1,aug_19_2019,1716,The next set of games will all have positive points.,Collecting more of these will make your bonus larger.,,2472.075,TRAIN INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,evan-run-trial,118,1196257,0.0-118.0,1,aug_19_2019,1716,,,,1641.805,TEST,1,1,1,4,TRUE,0.2,20,0,90,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Zebra.png,49,1,1,2,90,20,20,0.8,90,90,FALSE,0,0,0,FALSE,gain,1,116,,,,,,,,,,,
,evan-run-trial,119,1205764,0.0-119.0,1,aug_19_2019,1716,,,,1353.46,TEST,1,1,1,4,TRUE,0.6,20,50,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Pepper.png,49,1,1,1,50,20,20,0.6,50,50,TRUE,0,0,0,FALSE,gain,3,117,,,,,,,,,,,
,evan-run-trial,120,1211538,0.0-120.0,1,aug_19_2019,1716,,,,null,REW TEST 1,1,1,1,1,TRUE,0,20,0,90,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Hand.png,null,null,null,null,null,,,,,,,,,,,,,118,,,,,,,,,,,
,evan-reward-quiz,121,1213338,0.0-121.0,1,aug_19_2019,1716,,,,1296.285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stimuli/Evan_Stimuli/Girl.png,90,GIRL,1,51,,,,,,
,evan-run-trial,122,1225697,0.0-122.0,1,aug_19_2019,1716,,,,4207.255,TEST,1,1,1,4,TRUE,0.4,20,70,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Hand.png,49,1,1,1,70,20,20,0.4,70,70,TRUE,0,0,0,FALSE,gain,2,120,,,,,,,,,,,
,evan-run-trial,123,1236357,0.0-123.0,1,aug_19_2019,1716,,,,2519.115,TEST,1,1,1,4,TRUE,0.8,40,0,90,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Butterfly.png,50,2,0,3,40,40,40,0.2,90,90,FALSE,0,0,0,FALSE,gain,4,121,,,,,,,,,,,
,evan-run-trial,124,1247066,0.0-124.0,1,aug_19_2019,1716,,,,2564.57,TEST,1,1,1,4,TRUE,0.2,15,70,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Zebra.png,49,1,1,2,0,15,15,0.2,70,70,TRUE,0,0,0,TRUE,gain,1,122,,,,,,,,,,,
,evan-run-trial,125,1258960,0.0-125.0,1,aug_19_2019,1716,,,,3760,TEST,1,1,1,4,TRUE,0.6,20,0,50,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Pepper.png,50,2,0,3,20,20,20,0.4,50,50,FALSE,0,0,0,FALSE,gain,3,123,,,,,,,,,,,
,evan-run-trial,126,1269385,0.0-126.0,1,aug_19_2019,1716,,,,2282.675,TEST,1,1,1,4,TRUE,0.4,20,90,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Hand.png,49,1,1,1,90,20,20,0.4,90,90,TRUE,0,0,0,FALSE,gain,2,124,,,,,,,,,,,
,evan-display-text,127,1274388,0.0-127.0,1,aug_19_2019,1716,Great work!.,Let's take a 5 second break.,,,TRAIN INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,evan-run-trial,128,1285800,0.0-128.0,1,aug_19_2019,1716,,,,3285.815,TEST,1,1,1,4,TRUE,0.4,45,0,70,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Hand.png,50,2,0,3,45,45,45,0.6,70,70,FALSE,0,0,0,TRUE,gain,2,126,,,,,,,,,,,
,evan-run-trial,129,1298411,0.0-129.0,1,aug_19_2019,1716,,,,4466.565,TEST,1,1,1,4,TRUE,0.8,10,0,50,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Butterfly.png,50,2,0,3,10,10,10,0.2,50,50,FALSE,0,0,0,TRUE,gain,4,127,,,,,,,,,,,
,evan-run-trial,130,1309421,0.0-130.0,1,aug_19_2019,1716,,,,2863.81,TEST,1,1,1,4,TRUE,0.8,40,0,70,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Butterfly.png,50,2,0,3,40,40,40,0.2,70,70,FALSE,0,0,0,FALSE,gain,4,128,,,,,,,,,,,
,evan-run-trial,131,1322231,0.0-131.0,1,aug_19_2019,1716,,,,4670.685,TEST,1,1,1,4,TRUE,0.2,20,50,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Zebra.png,50,2,0,3,20,20,20,0.2,50,50,TRUE,0,0,0,FALSE,gain,1,129,,,,,,,,,,,
,evan-run-trial,132,1334909,0.0-132.0,1,aug_19_2019,1716,,,,4531.79,TEST,1,1,1,4,TRUE,0.4,40,90,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Hand.png,50,2,0,3,40,40,40,0.4,90,90,TRUE,0,0,0,FALSE,gain,2,130,,,,,,,,,,,
